['filename',android.permission.GET,android.permission.SEND,com.android.browser.permission.WRITE,android.permission.INTERNET,org.adw.launcher.permission.READ,android.permission.WRITE,android.permission.RESTART,com.android.launcher.permission.INSTALL,com.motorola.launcher.permission.INSTALL,com.android.launcher.permission.READ,android.permission.CALL,com.motorola.dlauncher.permission.READ,com.lge.launcher.permission.INSTALL,android.permission.ACCESS,com.android.launcher.permission.UNINSTALL,android.permission.WAKE,com.htc.launcher.permission.READ,com.fede.launcher.permission.READ,com.motorola.launcher.permission.READ,android.permission.CHANGE,android.permission.READ,com.android.browser.permission.READ,android.permission.SET,android.permission.RECEIVE,android.permission.VIBRATE,android.permission.INSTALL,com.motorola.dlauncher.permission.INSTALL,com.lge.launcher.permission.READ]
[app1312.txt,[0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0]]
[app2288.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app4219.txt,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]
[app3707.txt,[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]]
[app2662.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app891.txt,[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]]
[app5048.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app4511.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app3845.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app4676.txt,[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app2939.txt,[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]]
[app2836.txt,[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]]
[app2861.txt,[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app5383.txt,[2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0]]
[app2193.txt,[0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]]
[app3377.txt,[2, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0]]
[app3079.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]]
[app1773.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app1294.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]
[app5238.txt,[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]]
[app2611.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app2274.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app2941.txt,[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app701.txt,[1, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0]]
[app1792.txt,[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]]
[app1374.txt,[0, 1, 1, 1, 0, 3, 1, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0]]
[app2900.txt,[1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1, 1, 0, 0]]
[app4907.txt,[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app4732.txt,[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]
[app3875.txt,[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]
[app1573.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app1973.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]]
[app718.txt,[1, 1, 0, 1, 0, 4, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3, 1, 0, 0, 0]]
[app4679.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app215.txt,[1, 1, 1, 1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 1, 4, 1, 0, 3, 0, 0, 0, 0]]
[app393.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app3477.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app5159.txt,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app400.txt,[1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]]
[app1852.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app3142.txt,[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app4616.txt,[1, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]]
[app87.txt,[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 1]]
[app4420.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]]
[app2881.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]
[app3916.txt,[0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0]]
[app862.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]]
[app4144.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]]
[app1642.txt,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app5232.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app3156.txt,[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app327.txt,[1, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 5, 1, 0, 1, 1, 1, 0, 0]]
[app5202.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]]
[app4862.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app2652.txt,[1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]]
[app3497.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0]]
[app2169.txt,[1, 1, 0, 1, 0, 4, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3, 1, 0, 0, 0]]
[app2244.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app3312.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]]
[app1997.txt,[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1]]
[app2475.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]]
[app1644.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0]]
[app2214.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app4042.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app2033.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 0, 0]]
[app2331.txt,[2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0]]
[app67.txt,[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]]
[app3197.txt,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app3417.txt,[0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]]
[app941.txt,[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app3571.txt,[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0]]
[app4396.txt,[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]]
[app937.txt,[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]
[app669.txt,[0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0]]
[app4836.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0]]
[app357.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app5059.txt,[0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0]]
[app2931.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]]
[app1435.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]]
[app4008.txt,[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 1, 1]]
[app4325.txt,[0, 1, 0, 1, 0, 4, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0]]
[app690.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app2394.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0]]
[app3284.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app4613.txt,[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1]]
[app2846.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 0, 0]]
[app2206.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app2787.txt,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app589.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]]
[app807.txt,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app4049.txt,[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 3, 1, 0, 0, 0, 0, 0, 1]]
[app1527.txt,[0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0]]
[app2825.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]]
[app238.txt,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]
[app1278.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]
[app1014.txt,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app2910.txt,[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]]
[app1113.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app5449.txt,[0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 3, 0, 0, 0, 0]]
[app3057.txt,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app3296.txt,[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app656.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 0, 0]]
[app108.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app1470.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0]]
[app3608.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]]
[app1652.txt,[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]]
[app4909.txt,[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 4, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 0, 1, 1]]
[app334.txt,[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
[app2972.txt,[0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0]]
[app495.txt,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]]
[app244.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]]
[app1804.txt,[2, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 3, 0, 0, 2, 1, 0, 0, 0]]
[app4628.txt,[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]
[app2409.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app148.txt,[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]]
[app4124.txt,[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]]
[app4533.txt,[0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 3, 0, 0, 0, 0]]
[app2041.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0]]
[app2728.txt,[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 1, 0, 0, 0]]
[app3567.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]]
[app3294.txt,[0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 0, 0]]
[app831.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]
[app3153.txt,[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0]]
[app1924.txt,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]
[app1617.txt,[0, 1, 1, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 5, 1, 0, 2, 0, 0, 0, 0]]
[app985.txt,[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]
[app3740.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]]
[app192.txt,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]
[app1967.txt,[0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]
[app4092.txt,[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]]
[app3121.txt,[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]
